,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
115,43227435.562005304,3245331.391369302,7259452.444930074,1965291.4978574559,43446662.50078474,18976828.834326897,40412523.146067955,16604613.334965471,1460587.475455863,74672050.12269883,48975.27419423083
116,43223738.8612512,3236657.8944564336,7254461.85612139,1964346.372917002,43431358.10911076,18978004.58074194,40399778.27332701,16586496.15968362,1460271.3076796164,74656883.12445715,51251.83620370841
117,43223243.53757862,3235253.437074965,7250116.74058627,1965155.6895350427,43434093.42310087,18984097.466695182,40399318.346680626,16581052.29526279,1460116.2239494477,74661939.12087855,53611.88615552831
118,43226688.550099514,3241745.9239382306,7251503.773179518,1967435.7531736216,43457854.85546005,19001031.691749033,40412885.1147818,16590639.767943105,1460782.0140197787,74669150.72343522,55987.74097456577
119,43232685.28587757,3251269.9462817064,7261280.065648413,1969750.9947759665,43491824.07922806,19031753.51233888,40433101.65708163,16607772.927492209,1462562.311552799,74701432.24759832,58376.440708592556
120,43239839.17142879,3267976.8173576943,7273238.851569064,1972145.331207987,43549521.025409274,19065985.240924094,40461195.1501869,16627830.759762013,1464513.8261295164,74750668.85590462,60788.00730270395
121,43247042.072145924,3284558.617394776,7285165.080677213,1974578.3881324602,43607609.37478983,19098702.813248042,40489831.188195355,16648284.508878859,1466477.1863133702,74802181.24835859,63188.804717027575
122,43253433.220310725,3300017.152052137,7295192.479258166,1976769.4076197476,43663488.11392933,19131719.926276036,40516393.06927155,16665895.404258404,1468242.8184711603,74857713.47630808,65623.03495032314
123,43256755.85231014,3311133.6378949964,7300427.802261173,1977749.6269208814,43709807.40526526,19161587.98073104,40533832.78190002,16671544.902774537,1469328.5989408272,74903522.4412497,67997.38725708816
124,43254169.059733264,3313854.7667050636,7297003.551483358,1976338.673476214,43737514.67528036,19178767.26767712,40533270.93957371,16653853.50180019,1469115.3828208914,74945893.12403767,70376.738804779
125,43250142.025796965,3314485.4687315742,7291638.058251898,1974352.6697715463,43760636.18282364,19171879.716061648,40528358.41163595,16630482.192641472,1468574.4895913338,74976758.66256098,72673.2715037105
126,43247231.97785276,3316563.9555024714,7287586.100968441,1972869.3832168705,43787012.95675605,19159319.419447366,40526820.937550165,16611365.664803151,1468216.86149226,74946360.19997838,74920.19281246886
127,43244450.603432015,3320543.0444405107,7278885.847542124,1972342.055478294,43815712.15611018,19150084.825504094,40527723.84600432,16594950.477265682,1467341.44313449,74943367.30584513,77186.0414987525
128,43242259.11872942,3325697.2678253967,7270515.684306455,1972194.994674921,43846688.75740206,19143820.577680953,40530954.38516209,16581592.293004904,1466582.9069417838,74949207.32643974,79483.58997258967
129,43240759.90624317,3331922.6199787254,7263545.037743415,1972374.1816953178,43879990.98758728,19140817.646018624,40536535.863991275,16571268.583672063,1465971.670722682,74950832.37531708,81737.79022929304
130,43239783.7798859,3338737.15908474,7257475.861634502,1972772.9250578613,43915008.32820221,19141051.421694376,40543929.46675514,16563138.468261814,1465475.664132846,74952058.40033847,84088.85276169283
131,43239123.14610212,3345759.463208146,7251971.198859041,1973240.9809094504,43950831.24221935,19143560.6939919,40552192.551137574,16555994.851493707,1465061.5575583351,74961598.95581655,86426.5980251255
132,43238850.282982826,3352835.9110377696,7247336.188386524,1973825.0507516684,43987659.076175764,19147107.227894053,40561551.532672,16549960.183863303,1464698.3948653275,74989859.92309244,88730.11920757977
133,43238562.227817066,3359756.310716015,7243114.87682559,1974371.1838009886,44024587.07909579,19151722.756151892,40570961.88277411,16543875.663486294,1464342.2088521651,75002557.92660454,91040.90652987908
134,43238614.814271905,3365284.2485998576,7242349.935855897,1974202.7081941667,44060522.821604624,19157465.711906776,40579425.32409218,16536870.325674608,1464568.1411406035,74985445.13844459,93392.52719316712
135,43237600.07504025,3370483.7067039264,7237679.561072803,1974268.3463518661,44094800.056523696,19161006.614782836,40586218.48734889,16527172.2255558,1464076.418139155,74987669.47314581,95734.87718826912
136,43236360.179751955,3373695.7052415293,7236417.564963526,1973421.9419872072,44126496.16086376,19158245.308554295,40590483.150052644,16514631.957073187,1464068.4999056489,74965283.79088512,98071.44614076623
137,43234445.00219488,3376006.393090165,7233777.597750571,1972353.9954478333,44156310.9245239,19147413.316171892,40592923.070309035,16499681.885763634,1463897.7480273845,74948876.82517084,100438.54213891886
138,43231718.761931695,3378574.746521225,7225889.787880246,1971733.0361271047,44185413.90121744,19125989.314814866,40594752.08109434,16483339.753153589,1463030.1123009364,74964624.4945934,102771.78926384213
139,43229670.19672129,3380793.8472705577,7222864.022145258,1970637.6957198076,44214865.422253415,19092630.4416,40596870.602705024,16467985.151069844,1462825.9084636064,74953099.69280128,105097.79181707092
140,43228912.495104365,3385292.3064443306,7221009.855541009,1970231.948634219,44249022.513354786,19058291.56832598,40603560.81476009,16458597.126195133,1462891.1324671765,74955555.94765234,107455.58417189433
141,43230388.95777453,3394461.5101106204,7216548.335773427,1971655.0987637804,44292395.117352866,19031750.184384845,40619384.13169045,16460312.280821975,1462897.9539138488,74988134.02090639,109810.7408452144
142,43235045.71832911,3408231.1459412216,7216283.963120633,1974494.190520423,44346278.432942934,19019303.938052677,40645364.482917555,16475214.58428712,1463584.975749991,75026565.48358738,112243.16550183306
143,43241929.529966675,3423474.5791607047,7223357.371045143,1977480.7424711646,44405097.68810905,19014788.523645476,40676136.52175347,16496723.833475506,1465195.8880915383,75093680.07178128,114712.48534481112
